name,text
X51006556861,"°. GARDENIA BARBIES UREI SDN WILD (139386 x

. ., Lard, Jaton Uctabur UT, : :
° “dOMiW Shab Alaon, Selutigor. » >.
oy Vel: O3- SS429228 Foauis. 55423213
K _ GST UD: DS 1.809040

iy THOICE / ADJUSTIENT NOTE ne
Cosh Iris Ho.: 7OSF714

eee
¥ Rus ta Gore: 0/60/17

eeu -
NARASSAR. FRESH MARKET SON BHO
, GROWMO FLGOR, 09. ak,
, JALAL $$ 19748,
AOD BEAN Daya, SEL MEICOS
Vitus; Rldzuan (Ab)
Dp: OSAP ANT VEO 8 20 (tt

Description U.P Iss fac U sale ath. det (RD) ~
Oc; MATE 2.18 31 : 4.26 *

* MOLEMEAL 2,78 3 OO é 3 3.%8

O.CNRMO (2.97 2 1 1 es Lae

Total 6 sgglies: 15.97

: CR CHOCLT 8 OO We oD 16 7.20

« Total & singles (acl. GST); 7.0
: (TQ
7.8
a ti ‘Oh sbplics 1.57

Total Payabie: 23.28

Cav l

Rexeives ove OCds In got order condition.
The recipient of Gordenia'’s prodects 1s
required to ecke necessary adjustrents to its
input ton cloies, co the Basic of Une

Od jus teens shown in this Tax [nvatce /

Aaj vaen Hote sgh ee

CUSTOMRIES CORY

"
X51006557117,"* GARDENIA BARERIES (RL SDN LEED (1.19886 NX)
fut 3, Jalan Petabur 23/1,
AGO Shah Alain, Setangor.
Vol: O3-°S5423228 Vaxs. $$423218

fo"" GST UD: dooss tT 399040

. TAL TMOICE / ADJUSTENT NOTE
Lf Cosh inv No.: 7230F715
VAG a Oote: JO/LA/IOI?

WAKESSAR FRESH DARKET SDH BHD

GRC FLOOR, WO. a & 6,
JALAL SS 18/4,
AFL UNRIIG JAVA, SOL ANCOR
Vos: Ffeuan (110d)
OD: JoOOIT L230

Bec, U.P Iss tac 0 Sale eatCR)

O.C, BHITE /2B 3 86 3 6.39
ROL EIEAL 2.%° 3 900 3 8.34
50.0 JUMBO 297 4 8 ee ns

Total 6% supplies: 26.64

OULICIA-B/SKOTKH 3.7203 0 8 3 11.16
CR-CHOCLT 0.72 2 0 68 AW 24.40
Gur. SHILIS 0.84 10 6G 8 10 3.40

Total 6% supplies (excl. GST): 33.9%
; GT: 2.83
Total & supplies (Inc. GST): 35.99
A Total @% supplies: 26.61
pe Total Payable: 62.60

‘E.£.0.6.
Received uibove goods in goal order comfi tian.
_The recipient of Gantenia's products 1s
required to ake necessary aujusteents to its
iogut tax clavme, on the biaic of the
odjusteents shoan in this Tas Tmvoice 4
adjusteent Hote,
Cc

"
X51006557119,"GAIDENTA BAK BRIES (KL SON WILD (139.6 x
Lol 3, Jalan Vetabue 21, :

40300 Shah Alan, Selangor. ves
Vols O$- $$4232Us -Vay:03- SS4Us23

GST 1D: 000.38 1397026 ‘

Co, TAC DWOICE / AODUSTAT HoTE
= Cash Try No. 78207710

“MEDS IM - Date: 20/20/2017

_ WAXASSAR FRESH MARKET SON Bt)

""GRC FLOOR, HO. ao 6,
*""Jauan $$ 15748,

A7SOO SUGANG JAVA, SELANGOR eT te
Vros: Axtan (3737) 2
4 OD: 26/IN2017. LE

Cescription U.P Iss Cac 0 Sale i) -

OC. HITE 21393 8 @ 3 6.29
~ wOLEMEAC ""2078-25 20-8 0.00

oe “CHOSE 0.72 IS 4 O° dL 7.92

sc Tokal & supplies: 6.39""

«Total bk suplies (excl. (St): 7.2 Qo
TS B.gb

“Wal a auplies (In GS): 8.4
~ etl spies, 6.39.

lon roy “Total Paycble: 14.79».

£.6.0.€.

Received ahove goods in good order comition.
The recipient of Gardenia's products is
required to mike necessary adjusteamnts to its
imat tax claies, on the baste of the

- adjutternts thoon in this Tax Invoice /

'S Ad jus tenant tote

et

CUSTO TO% TERS CORY

"
X51006557161,"GARDENIA HAKERIES (Ki) SON BAUD (139386 X a
tot 3, Jalan Pelabur 2M1,_
403U0 Shah Alam, Selangor. -
Vel: 03- $$423228 Fax03- $$425213
GST 1D: 00038 L390

Tad ENVOICE / ADJUSTIENT NOTE

ro 1
A Cash Inv tio.: 782478
+ VEDS 14 Dare: 24/10/2017

“ WAKASSAR. FRESH WARKET SOM EHD
“ GRouMD FLOOR,” 0024 'E 6,
JALAN S$ 15/48, % . .
""S790 SUBALG Jaya, SELENZOR: ee
Vi03: Ridanan (11900)
~ DD: 24102017 12:17

. Bereripeien U.P Ins tac 0 Sote Amt( Ris)

O.c. wHITG 2.233 3 #08 © 3 6.39.
wHOLEMEAL 2,78 3° 0 8 3 B30.
-O.C WO «2192 4 OOO 4 11.88 . ot
Total C4 supplies: §— 26.61.°.
TCRVANILLA 0.72 20-8 0 2 _ 14.49
Totai A suples (excl. 6ST):
“ ST:
jtal 8 suppl 1es (Inc; 6ST):
Total &% supolies: -
co Total Payable:

E6000, : .

s Received above goods in goad osder comdsi tion.
The recipient of Gerdenia’s products ts
required to make necessary Odjuitments to its
ingest tax cloaics, on the basic of the

— Gdjustaents shown in this Tax Invoice / A ‘

2 Adjustment Mote

~ CUSTOMERS C SCO ory

"
X51006557164,"es, eae

. GARDENIA KARRIES (KL )SON BED (3986 NY,
. lors, Jalaelclober. 21,
-- foloe Shan Alain, Selangor.: .
el: O3- SS423228 - Vox:03- $5428213 °
GST 1D: (0038 1 37H0 .

TAR INOICE/ ADT ot | “ :

o J Cash-Inv Ho: 7OM8FB
Vitus © | Date; 18/20/2017
VAKASSARFRESH KARKET SON BHD -

“one? flOOR, to, 4 8 6,
JALAN $$°15740,

47500 SUBANG JAYA, STLAMCOR
VEOS: ,Rideuan (11900)
. WY: 1871072017 U8

Sereriptten U.P Iss tse 0 Sole | Ant (oa) of

22
z
g

Bia com. 0.720 “
a “Total: ‘W saplies (excl. Os): M24
i ST OB

Total « supplies (Iné. (ST): 1.97
ok. - Total O% supplies: 18,08.
Ca Total Pojble: 305

""EBLE.
Received above gouds in goad order condition.
The recipient of Cardenia’s products 4+
required to sake necessary adjusteents to ite
input tax clates, on the basic of the

edjus orents shown in wis Tax Invoice /

’ Adjus taent Hote’

COSTS TERS COTY

"
X51006557168,"GAKDENTA TARERERS (KL y SON BIRD (LA9AR6 Xx).
Lot 3, Jota Melabur: 23/1,:
» 40300 Shah Alam, Selangor.
P42 Tels O3- $$423228. Fox). $$425213
Gt UD: 00038 Lav040 Ly

TAL INAOICE / ADJUSTIENT NOTE
wr
arn Cash Inv Ko.: 70237723

.VEOS Onte: 23/10/2017 Mae
A , :

ey FRESH MARKET SO SHO Ay

GROUND FLOOR, HO. 4b 6, . ‘

- Jat ent $$ 18/48, _
AHO Gans JkTA, SCL ANCOR

Vins; Wictenan (11900)
. : WU: 23/10/2017 1152

. Deveripeion U.P Iss Exc 0 Sole Aut( hit) an
Oc, wie 2.8 FO a oe
BHO EAL 2.78 2 8 O24 S860. °7

BH. SAVER 2.97 3 8 O° 3 3.91

Total. tH supplies: 16.60 - .
eae 9.93 2070 0” “a0 13 40 o
Bun: SSIES. e. sa 10 138. QM TPO Te

atl 6 supe (excl. OT). 2.96 se!
OES Aah

Total a spies (I: 4): BI
“O. Total GH supplies: 8:
Total Payable: 39.87"" :

- E838,
Received above goxk in good onter comfition,
The recipient of Gordenia’s products it
required to mabe necetsary odjustamts to its
irgut tax cloies, on the basic of the
aijusteents shoan in this Tax Invoice /
Adjus went Note’

"
X51006557170,". GARDENIA BAKERIES (Kt) SDN BICD (129386 X) ;

Lot3, Jalan Velabur 21,
40300 Shah Alam, Selangor.
Tel: O3- §$423228 Fox:03- $$423213

GST 11): 000381399040”

_ TAR INVOICE / AOJUSTHENT TE
rh Cash Inv No.: 729771

vo 1 Oate: 29/10/2017

VARASSAR FRESH WARKET SSH BHO

GROUND FLOOR, NO. 4 & 6,
JALAN $5 15748,
S7SON SUBANG JAVA, SELANGOR
VEOS: Kidauan (11900)
DN: 9/10/2917 11:39

Descriptica U.P 153 Exc O Sale Aat(RI)

0.C, weve 2.13 9 0 0 0 19.17
BUOEMEAL «862.78 $ 82 6 § 16,68
0. UMD 82.97 3 9 6 8.91

Total 6% spties: 4.76

TAHIG-CHOL 13303006909 @ OO 13.30
Total 6% supplies (excl. (ST): B.
GST: 0.8

Total 6% supplies (inc. GST): 14.10
Total G4 supplies: 4.76
ag. Total Payable: $8.86

. Pat

.

oe.
Received deve goods in good order condition.
The reciotent of Gardenio's products is
_equired to coke necessery adjustments to its
© input tas claias, cm une basic of the
Odjus Urents shoan in this Je Invoice /
Adjut unent Note

7 CUSTOMER ry cory
“seanter .

Ps <7

oo

"
X51006557178,"GARDENIA A UAKERIES TKI, SON SHIN (139386 XN)
Lot 3, Jalon Pelabur 241,
40390 Shah Alain, Selangor.
Vel: 3. $$425228 Faw.03. $$424213
GST UN: 000.18 Livono

- > TAC INVOICE / ADJUSTRENT WOTE
K. Cash Ine No.: MOZ5F7B

VE 20514 Gare: 25/10/2017

HALASSAR FRESH HARKET SON EH)
GRC FLOOR, 1. 4 & 6,
JALAN $$ 18748,

A7SOO GWANG JATA, SELANGOR
VEDS: Ridzuan (11900)

. OV: W/1972027 aS
Orscription UP Iss Exc 6 Sale CGD) .
O.C, WHITE 2,23 3 0 0 3 6.39 ™
weoenfal 2.78 3 0-9 3), b.ae.
O.C Wao 2.97 4.0 On 88

<7"" Total 0% suppiies: 26.61

CR-CrOCLT 0.7? © 9 0 n 7.92
Fotal: 6X-supplies (excl. GST): 7.92
6T: O48

Total 6% supplies (Inc. GST): ~ “3
be Total GX supplies: — 26.61_
Lo Total Paycble: 35.01

€.6.30.6.
Received above goats in good order condition,
The recipient of Gardmnia’s prosucts ts
required to rake necessary Gdjus iments %O 18s
input tara clates, on ube Dagic of the
adjustments shonn in thie Tax Invoice /
Adjust rant Note.
CUSTOMERS COPY

Pass. pe pet

"
X51006557179,"GARDENIA BAKERIES (KI) SDN RELD (119386 XN)
fot 3, Jolon Helabie 2M,
40 MH Shah Alam, Selangor. .
Tet: OS. $$423228  Pan:03. $$429215

GST ID: 00033 1399040
TAC TIMOICE / ADJUSTHENT NOTE
OMe Cosh Ine Mo. 70227710
Vos le Owte: 22/18/2017

WADASSAR FRESH HARKET SOW ERD

+ GROUND FLOOR, NO. 4 & 6,
JALAIESS 18/48,
A7500 GMANG IATA, SELANGCS
. VEaS: Mifevan (11500)
Dorel ae

Description U.P igs tac 0 Sale March. -
OC. wie 218.3. 8 oO: 3 6.39.""
MNCL ONES F783 1 ee Ss.
""OC Jumbo 297 3 $ WA? 3.98 FS
~~ Total G& supplies: 6.01 |

TRIG CHOC 33 2V, 896 BW _2%@

Total: & suplis (excl. GST): 26.68

GST: 1.6
Total suis (inc. GST): 8.28
Total OF supplies: 6.04
hr Total Poyeble: 34.21

€.8.0.6.°
Received above goxts in good onder condi tian,
The recipient of Gordenia’s products ts
required to mike necessary idjustuments to ttt
ingut tan claiss, on ube betic of the
Odyustments shoan in this Tax frvoice /
Adjustment Note
CUSTON i

U.P Iss bac 0 Sale baat CRN). 7

"
X51006557184,"GARDENIA, ‘WAKE JES (KL) SDN IHD 3986 x)
: Lot 3, Jalen Pelabur 2/1,
. “40.4 Shah Alam, Selangor. :
: Tet: OF $$428228- Fav.03: §$423203 |

GST ID: GO038 1399040

“TAL INVOICE / ADJUSTIENT NOTE
a Cosh Inv tto.: 7O19F? 2

 ¥ROSIG pote: 10/19/2017

_ WAASSAR FRESH MARKET SON BHD
CRQepWD FLOOR, HO. 3% 6,
. Jalan 3S 18748;
4730) SUUANG IATA, SELANGOR
_ W05: Ieldewan (11400) - :
ee DDS IIMOROIT WN29 19/10/2017 1:29 wy
. Beserip: Nee ra » iss"" Piss Exc 0 Sale set(RN) Seat (RD
"".O.C.. sae 2B 6 60 6 6. (12.78
PHOLEHEAL 22778. 32 8 0 3. 8M
0.€ “suseB0 4° 2.97 wm 8 0.10 29.

ne Total: supplies: 50.82
""eam SOILES ‘O1aa YO 8 WwW 16:80
> Total: 6% sulies (exct, GST): 16.80.
Te _ 1a -

“Tota of ‘supplies (Inc. 6s: 47.81""
Total GH supplies: $8.82
C3 Total Poycble: 68.63”

0.8.0.8.
Received above goats in good order condition.

_ The recipient of Gardenia’s products is i
required to mate necessary adjuttamts to its.
‘{nput tax Cloies, on the batic of the
(Od Juss trons shoan in this Tow levaice /
Adjustment tate +

“CUSTOME |

"
X51006557185,"se fot 3, Jalan (ttabur: WI,
} 40300 Stal” Alsny Setangoae.

© GSTAAD: OFM Tay so .

ix Iniorce i ADJUSTEHT NOTE
Cosh Inv Ho.: 7OL7F714

Vis t4 : + “Date! W/1O/2017

_ HARASSAR FRESH NARKET So fo

“GROUND FL00R, 9, 4.6.6,
2 JALAN $5 15/48,
_ A750 SUBANG AYA, steancex.’
VROS: Rhbrwan (11908) ; .
: “DD: iene Weds
Oeserptien Uy P Ts Exo 0 Sole smth)

LOC AMITE 2.13, 3 OO:
WhO CYAL: 2078038 a6 ad
50.6 Su 22.97 6 8 Ob

Sea Total: CH supplies:

ER-VAHULLA © 0.72 20°00 0 Boose
OER-CORN, = O72 2D 0 @:. 20
: tazeL coc £9 6 o-38 7B me

“Totl 4 spi Cine,’ sh .
Total 6% supolies:
Total Payable:

8.0.6,
Received olxwe qouds in goxl order comlitian,
The recipient of Cardenia’s products as
“required lo wake metessary adjustments ta ies
Anput tax claus, on the baste of the
adjustments: shean in this Tax Invoice /
_ Adjusenent Hote Note ee
; ” : CUSTOMERS COM

‘ RDENEA NAKRRIRS (KET SDN nup as 49386.N)—

thi: 0}. SSUNN2IN"" HaGod Se4A2I3

"
X51006557188,"GARDENIA BARERUES (KL }SDN W190) (19386 x)

: Lot 3,-Jalon Pelabue. 21, :
4000 Stats Alam, Selangor.
Vol: OS $5423228. Vax:03- SSa2N2Nd |
2 GST tp: OOS | I77080 ©

re vOICe / *0) usm aT nove
Cosh lv fo, 7aIse0

v a Date: 15/10/2017 |

CWMMASSAR FRESH HARKET. SOM 84)

CRON: FLOOR, wd. 46 G6,

JALAN SS"" 15/48, n

ATSOO SUBANG JAA, SELANGOR

V ROS: Wideuan (11960) fe

DDE ISteOl7  1O:$4 -

Daseripten nt Ue fas tye 50 Sale CoN

“0,0. WHITE 2.13 4° i Fe 3 6397. Sy
CWRMEIEAL 2.78 4 Le Y
OC. UMBRO 2.977 4.0 8 4 _ 11,88

at. Total: Gh supplies: 26.61 0°
CRCHOET O72 8 LO
CR CORN; 0.72 00 1 © 7k 72 a

Total AK supplias (excl. G57): -28B
. - TO
; ~ Tota: 68 supplies (Ine. GST): 3.08
Total Gh supplies: 26.61

Total Paycble: — 23.56

"" Regewed cove goods in good order combi tion,
The recipient of Gardenia’s products is
remilesxt to aoke necestary Gdjus ummts to 1G
input toa claims, on the basic of din:
 Adjusternts shoan in this Tas Invwice /
Adzus ent Nae

FSTOSTIRES —

"
X51006557193,"GARDENIA BAKERERS (KI. SON BLD (139386 x)
. Lot 3, Jatan Pelabur 241,
2257 40300 Stat Alam, Selangor.

24,1, Fels O3- $$422228 Pax:03- $$425215
GST 0D: 00038 1399040

- TAL INVOICE / AOJUSTHEMT NOTE

—- © Gash I No. TET
i VERASIA *: Date: 14/10/2017

Mt
PAKASSAR FRESH HARKET. SOW: BH
* GROW FLOOR, HO. 48 6, !

JALAN $$ 15/4u,

S7S90D SUBANG JAYA, SELANGOR -
VEO: Widraaan (11900) :
DD: 1ast072017 A: te :

“Oerer iption ULB Iss Exc -O Sole der s¢ Rl)

(O.C. BMITE (2.13 3 2 0.2 4.26 .
MOLEMEAL 2.78 3 8 OS 8.38

0.6 JUBD - 2, o7- 3 1.0 z

~"" Fotal: GF supplies: 13.54 -

OR a’ $coIcn e 72.78"" 0° 9: Pat) eee ee :
~ Total 6 Supplies (ex. (sm): 14.40:
woe OI Ob
Total: asin ies (Ine! GST): 15.26.
Sep tse 0s Total G4 suppltess ""18.54.
> ne Til Poe 3.

€

Received chove goods, in 1 good order combition,

£ The reciprent of Gardenia’s products 14

> repuired to make orcessory adjusurants to its
input tax claias,on. the besic of the
“adjusteents shoayin this Tax lvoice / eo

""Aaa tent Hote : erent a

7 ~ CORMFOMENS TO RSCOFY

"
X51006557195,"_ GARDENIA HAKERUES (KL) SDN BID (139386 x
3, Jalan Pelabur 21,
a goon Shoh Alain’ Selangor. >:
“Tel: 03- $$423228' Fox:03- $$423213.
©» GST TD: 000381399040

: : ia INVOICE. / AOUUSTRENT NOTE
: a“ = Cash Inv Ho. 2012715

véueds a Oate: 12/10/2017
WABASSA FRESH WARKET SON BH)

“GRCURD FLOOR, WO. 4 & 6,

_ JALAN. SS 15/48,

A7SO0 SUBANG JAYA; SELANGOR

WROS: Ridzuan (11900)°
DD: ianot7- 12:29 -
. Beseriprien U.P Iss Exe 0 Sole tatcmn) .
50.0, AMITE. 2.23 6750207) 6. 12.78 a
weseead 2.78 2 0 2 8 1 27:
20,6 JuBO""... 2.97"" 4 0 0 4. 12.88 |

, Total @& suplies: 27.4 = |

“caecoat 0.7220 8-2 20°

+ C8-BSCOTEH 72 8 1 Od

. $9:00G8T 0.89 (0-9 0. .-9
FAN-SBILIST 3.84 WO 0 0
SE-CLASSIC: 1.8455 4. 00.

Total 6% seplies, (excl. “): : :

1; ee
a % supplies (le. ON

Zee | Total GE supplies: 27.4
Total Poycole: 39.54

A.

eed

» €.6,0.€. . . .

- Recetved coove goods in geod order condition.
The ‘recipient of Gardenia’s products ts
required so ecko netetsory adjusteents to its 1.
input tax clains, on the basic of the :

"" adjus oeents shone Jin’ this Tas Ievoice 4

v Adjustment’ Mote «nf - © *
*, < vA
a BRC NtO RS CORY,

"
X51006557198,"* GARDENIA BAKERIES (Kl, JSPN BUD (139386, x)
” : 3, Jalsa Pelabur Ui, wre

oan . 4000 Shali Alam, Selangor.
7 Teli 03--$$323228 Fayx:03- $5423213. o
ye GST 11: 00038 1399040

. A TINOICE 7 :ONUSTIENT ioe aa
lane Cash Taw Ho, 7O10F714""
“via is ; Dare: 10/10/2017""

“ HAKASSAR FRESH WARKET SOM GeO

GRO FLOOR, HO, 43 6,”
Dau SS 18/48,

7509  SUBANG - yaYA, SELANGOR
Viens: (ideuan (11900)
DD: 10/10/2017 12:07

Desert tion UL? Iss Exe 0 Sale Ee

COCO RMITE 2.130 FO ed ,
DHOLEMEAL 2.78 3 3 0° 0.8.

9.0 ug 2.97 3 58 0.0""
i ” Total OF supplies: 2B.
OELICIA-B/SCOTCH 3.72.0 (2°90) -2 7a!
“CR-CORN 0.72 209'0 2° 14.40.
“QCA © 0.84 12.80 1210.08!

“TWIG-C. DRM 1:33 /-8-0 OS 10.66
~ Total & suis (ec, (MN: 7.8 -

‘. GSTS 652

il a sipplies (In. ST); BB = -
oe: - Total (% supplies: °--2.B >
Total Payable: Pee a. .

60,6,
Received above goods in good order condition.
the’ recipient of Gardenia’s products 1s :
required to eke necetsary adjustents to tes
ingut tax claiss, cn the basic of the
- od ha urants oe in ""enkey Tax Invoice c

"
X51006557199,"~ GARDENIA BAKERTES (KL. ySDN BID (39396 %). ;
: - . Lot 3, Jalan Pelabur 21, :
2h, 40300 Shah Alam, Selangor. . :
o ‘tel: 03. 55923228 Wax:03- $$423213 ma
:  GSTAD: 000381399040 ,

vo TA INOICE / ADIUSTVENT NOTE
ie Cosh-tnv No: 7O9F2I4
v ie

> Date: 6971072017...

VAKASSAR FRESH WAQCET SOM B40

""+ GROUD FLOOR, 10. 4% 6,

JALAN $$ 15/49, '
, 87900 SUBENG JAYA, SELANGOR _
. VEQS: Ridzuan (11900) .
DD: 09/10/2017 12:36 |

dereripuen U.P Iss Exc 0 Sale dmiC ily *-

_ 0... MATTE 2.3 3 6 6 :
BHO ENEAL 2.78 3.1 0
OC Joo."" 2,92, 2° 0 0
“Total && supplies:
OLLICIA-O/KOTH 3.72 3 8 0
CR-CHOCLT “0,72 22k 8
“CR-BESCOTCH. ©” 0.72. 28 8 0

- Total & ‘supplies (excl. 651);
; OST:
“Tote Ssuli (inc. GST):
""S35. > “Total GF supplies: vo
Se Total Payable:

€.6. 0. €.

Received: above goois in. good order condition.

The recipient of Gardenica’s products is r
. ‘required to exke necessary adjurtents to ita. 7
ingurt tax claims, on the baste. of the
~Odjuttemts shoan, in this Tas Invoice /
»- Sdjusorent | Note

. P. CUSTG MER SCO Tv

"
X51006557202,"7 GARDENIA HARERTES S{KL)SDN Hun (ave XN)
€ Lot §, Jataa Celabue UI,
. 40300 Shah Alain, Selaugor.
Vol: OS. $$424228 - Fux:03. S5428213
CST ED: GO039 139040 ‘

; TAX INAOICE / STENT HOTE

a an
ALY Cosh Inv fio. 70557 10

VERS IF , Oate: earorcon?

WRRASS#S FRESH MARKET SON Gri)

GROTH FLOOR, WO. 4 6 6,
JALAN SS 15/48,

ATER SuRANG JAYA, stuaecoa
Vins; Hid sun (11990) woes
a ____ Db: osvturior? anit
Dereriprion UP Iss tac 0 Sale amt)
OC, BMITE 2.13 9. 205° 7° Maan”
BHOLEMEAL 92.78 6 2 0 4 Ide
“O.C “JUNO 2097, 8 vk OF

Total O% supplies: 46.82

CRB'SCOIH O72 9 Ly =k 0.72
Total. ef sees (excl. GSI): 8.22
. ST: 0.4:
Total 6, supplies (Inc. (S): “+ 0.76
= ae Total O¥ sigplies: 46.82
, s\

SS"" Total Payeble: - 46.06
ey Savane —_—
“6:8:
received above goods in goad order condition,
De rediplent of Gardenin’s products 1
Srouired to othe necessary Od)ustments to ils
tac cloiss, an the boric of the
sats thom in this Tax Invoice /
tore

RIS

"
X51006557210,"ARDENIA BAKERIE Sik, ISON WD (139386 ae
Lot3, Jolan Velabue 2/1, :
40.wo Stal Atam, Selangors 5
Tel: G3> $5325228~ FoviOd: $$423215
GST UD: OO038 1572040

TH DOLE /AOUSTIMT NOTE 2
Cash Inv to.: POSIT og

Oute! 5/10/2017

“MASASSAR FRESH MARKET SON BHD ~
GROUND FLOOR, WO. 4 & 6, a
JALAN: SS 15/48, +

APS) SURANG JAYA, SEL ANCOR oo

WBS: Adan (3737) vt
DD: OSNOROI7 Vly ne

*0.t. SHITE 2.13 7 0 0 7
PHAUEAL, 2.78 2 908 2
0.22.97 2 OO

Q Total G& supplies:

“eK: VANILLA 0.22 2 6 6 25°
cote “SBILTS 0.84 20 0 9 wD

“Total S swplies (exc. 81)""

os Td
~ Taal 6 suppl tes (Ine: si):
rn. Total €¥ supolies:
ALS Total Payeble:

\

6.0.6.
Received clove gouts i good orirr condition. -
The recivient af Cordenia’s promuces tf .
Cequired ¢o mtke necessary adjustments to its
ingut tov claim, on the baste of the cre
Odi uaents thon in this Tox Imoice /

Adjuster | Note ts *

"
X51006557213,"GARDENIA DAKERIES (KL) SDN BILD (139.86 X)
(2 ts Lota, Jalan felabur. vio.
40300 Shah Alam, Selangor. --
Vel: 03-$$423228 Fax:03-° 23213
GST: 00038) IPHN0 >| :

_, We ‘invorce / AJUSTHENT mid
LO Cagh I Bo. 23018710:

VeOSIS + Bare: 01/10/2017.

- WAKASSAR FRESH 16 RKET SOM EH |

GROW FLOOR, Wl 4 & 6,

JALAN $$ 15/48,

ATED SLUANG JATA, sti ances’ :

VEROS: Rideusn (11900) 1 : soe
: DD: 01/10/2017 11:07""

Sereripeton ue etry Exc O Sole “serrCR.

0.6. WATE 2B a 8!
TOLENEAL 2.78 3 a 0;
0-€"" Junio’ 2,97 .

CRCHOKLT » ae Se a
Total: 5 lies (ed. :: “3,

0) Ree

fe, Told & supplies’ (Ine. 6s):

- Total 6% supplies:

t. s. ©. f.
deceived alsice goxts in good orton _ Cond Von,
The recipient of Gardenio’s peadusts is
Peq@ii cd 0. make, pes sary. Od }uas taaent 3 ~ to, it
_ tepue tas“cloted; {on te baaic, vor ce""

"
X51006557508,"BAKERIES (KL) SON BUD, (139386 Ne
2 Lot 3, Jalon Pefabur 21, 7
a . 40.300 Shah Alam, Selangor.”
“Pet: 03. $$428228 - Kax:03: SS420215
GSTID: O0038 1379040 -

- TAL INVOICE / A0JUSTIENT’ inte
ann) Inv to.: ane

2 sasase a o, » os"" Baser 26/10/2017

HARASSAR FE WARKET SON BH.

GRO FLOOR, 10,’ Ae 6, woot yial
SS JALAN $$ 15/48: : me
. vee SUGANG: Jaye: SrLaror:

VEU: Retecan (1 1900

i Db: 2wionot7- 11:56 -

. arent 26S
WHOLE 2.78 a ‘
0.C- JM"" 2,97. |

ved dhove. goods in 1 good order condition.
The recipient .of Gordenia's products is

. requir ed to ‘ake necessory odjus varats to its
siogut tas claims, onthe basic of the

> endjds tasints shoen in this Tas Invoice /

Aaljus urs Cw t, 100 = + ve 4 etme et
TSTOME

"
X51006619341,"127 tye
Swen eee oo en ene!

tars ths 53. ‘SHO1 2308"" 2 000593260 ,

MR. Ds Bye (ny spi co |
OT Co-REGSB60871-D
“tot 1851-08 1851°B, JALAN eB 6,
 KAMASAN PERINDUSTRIAH BALAKONG,
""43300, SERT' KENBANGAN, SELANGOR
“(GST ID.No 000306020852).
re {SELAYENG HALL) yee!

uu’ PURPOSE: TRAVE/HANDL Ers11(e0 BO
s TW2d'= 6/72 - SOU ve
“998512911610 || 1x 590» 5.90:
* TRANSPARENT. PROTECTOR PY eae
MCR 24/14gee
9066205 *

Thee) 4

“eer esx ‘included in total. “RM. 0. 49 .

“OPERATOR SLC’ EALIE, ARAST

CHANGE’ “ARE ALLOWED
eB DAY METH RECEIPT. -

a STRICTLY No CASH, REFUND: im

"
X51006619342,": HR. b. a Ye “(wucHaT) SDN BRD: ie

OT 1851208 1851-B; JALAN. KPB 6,”

KAWASAN. PERINDUSTRIAN: BALAKONG;-

""43300 SERI'KEMBANGAN, LAGE
: (GST. 1 No. 1000073792512) :

: “17-04- 16! 14: 02 HOt 8019

OPERATOR, cee, - IVAN

EXCHANGE’ Loven rTM
SoS DAY WITH. RECEIPT!
STRICTLY HO. CASH. REFUND.

"
X51006619343,"ie an se Dele (ean a

= PARTITION 4072. 10H :

ee 12/72

|, RHG2|~ 88.
sas

o Total T Incl. “sree

“CASH
“CHANGE

ot ar included in. tota ea

2-17-0016 14201 ‘SHOE BOL? “TS ROQ0034324
"", OPERATOR cic = “TA Pa ONL cen te

STRICTLY Ho CASH. REFUND.

"
X51006619496,"9 ‘PEED AR: 15/8 ($19837-10.-
LOT P.T. 2811, JALAN a
oh S TAMA BERKELEY |

41180 KLANG, SELmGOR ‘
“5 1320-TH BATU. Bee
ost, 0D. Me ""ooat7e7ei2 7

MOTE : “rea, io2r0.

| onsen

os NISEDAAP’ NI. GORENG Soa LS oy
="" QS5 THISTIES CHIPSTER ORIG RH2.B5's-
0954 MISTER POTATO BBQ (B) i, RH4.90.3

ea Sales inclusive GST) RH 61565"" =
: < OREDET RA 41.85

oe Thank You. Please cone: ‘again’: Pes
Keep the: i invoice: for: applicable returns

"
X51006619545,"= cosway. ™ ‘SON BHO yore ;

2nd Floe,: Wioms’ Cosway, Jslsn Roje. Chuan,
$2200 Kwals Lumpur, Moloysigy «
Tel: .: 603-2090 1000
* Few: 603-2142 S887:

ne malt T cke@reoway cc ce , mat

“RTD SViGVAT tod: 1OSENOS
“MID QV AT KO7A: 08622.

. ey. UPR 1. TOTAL
” a Ts SRM) RM) =
A ERR SE Orr eer a
“= @3P)PM BATHROOM CLEANER: : :

"
